caseId,caseName,majVotes,minVotes,justice,justiceName,vote
2010-085,"HUMBERTO LEAL GARCIA, AKA HUMBERTO LEAL v. TEXAS",5,4,110,SGBreyer,2
2010-085,"HUMBERTO LEAL GARCIA, AKA HUMBERTO LEAL v. TEXAS",5,4,112,SAAlito,1
2010-085,"HUMBERTO LEAL GARCIA, AKA HUMBERTO LEAL v. TEXAS",5,4,113,SSotomayor,2
2010-085,"HUMBERTO LEAL GARCIA, AKA HUMBERTO LEAL v. TEXAS",5,4,114,EKagan,2
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,111,JGRoberts,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,105,AScalia,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,106,AMKennedy,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,108,CThomas,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,109,RBGinsburg,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,110,SGBreyer,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,112,SAAlito,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,113,SSotomayor,1
2010-086,"JOSE TOLENTINO, PETITIONER v. NEW YORK",9,0,114,EKagan,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,111,JGRoberts,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,105,AScalia,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,106,AMKennedy,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,108,CThomas,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,109,RBGinsburg,2
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,110,SGBreyer,2
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,112,SAAlito,1
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,113,SSotomayor,2
2011-001,"JAVIER CAVAZOS, ACTING WARDEN v. SHIRLEY REE SMITH",6,3,114,EKagan,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,111,JGRoberts,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,105,AScalia,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,106,AMKennedy,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,108,CThomas,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,109,RBGinsburg,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,110,SGBreyer,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,112,SAAlito,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,113,SSotomayor,1
2011-002,"ERIC GREENE, AKA JARMAINE Q. TRICE v. JON FISHER, SUPERINTENDENT, STATE CORRECTIONAL INSTITUTION AT SMITHFIELD, et al.",9,0,114,EKagan,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,111,JGRoberts,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,105,AScalia,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,106,AMKennedy,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,108,CThomas,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,109,RBGinsburg,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,110,SGBreyer,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,112,SAAlito,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,113,SSotomayor,1
2011-003,"DAVID BOBBY, WARDEN v. ARCHIE DIXON",9,0,114,EKagan,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,111,JGRoberts,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,105,AScalia,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,106,AMKennedy,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,108,CThomas,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,109,RBGinsburg,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,110,SGBreyer,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,112,SAAlito,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,113,SSotomayor,1
2011-004,KPMG LLP v. ROBERT COCCHI et al.,9,0,114,EKagan,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,111,JGRoberts,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,105,AScalia,2
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,106,AMKennedy,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,108,CThomas,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,109,RBGinsburg,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,110,SGBreyer,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,112,SAAlito,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,113,SSotomayor,1
2011-005,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,114,EKagan,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,111,JGRoberts,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,105,AScalia,3
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,106,AMKennedy,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,108,CThomas,3
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,109,RBGinsburg,2
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,110,SGBreyer,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,112,SAAlito,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,113,SSotomayor,1
2011-006,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,114,EKagan,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,111,JGRoberts,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,105,AScalia,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,106,AMKennedy,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,108,CThomas,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,109,RBGinsburg,2
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,110,SGBreyer,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,112,SAAlito,1
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,113,SSotomayor,4
2011-007,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,114,EKagan,4
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,111,JGRoberts,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,105,AScalia,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,106,AMKennedy,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,108,CThomas,2
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,109,RBGinsburg,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,110,SGBreyer,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,112,SAAlito,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,113,SSotomayor,1
2011-008,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,114,EKagan,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,111,JGRoberts,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,105,AScalia,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,106,AMKennedy,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,108,CThomas,3
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,109,RBGinsburg,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,110,SGBreyer,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,112,SAAlito,1
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,113,SSotomayor,2
2011-009,BARION PERRY v. NEW HAMPSHIRE,8,1,114,EKagan,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,111,JGRoberts,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,105,AScalia,4
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,106,AMKennedy,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,108,CThomas,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,109,RBGinsburg,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,110,SGBreyer,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,112,SAAlito,4
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,113,SSotomayor,1
2011-010,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,114,EKagan,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,111,JGRoberts,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,105,AScalia,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,106,AMKennedy,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,108,CThomas,3
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,109,RBGinsburg,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,110,SGBreyer,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,112,SAAlito,3
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,113,SSotomayor,1
2011-011,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,114,EKagan,3
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,111,JGRoberts,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,105,AScalia,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,106,AMKennedy,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,108,CThomas,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,109,RBGinsburg,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,110,SGBreyer,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,112,SAAlito,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,113,SSotomayor,1
2011-012,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,114,EKagan,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,111,JGRoberts,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,105,AScalia,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,106,AMKennedy,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,108,CThomas,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,109,RBGinsburg,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,110,SGBreyer,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,112,SAAlito,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,113,SSotomayor,1
2011-013,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,114,EKagan,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,111,JGRoberts,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,105,AScalia,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,106,AMKennedy,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,108,CThomas,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,109,RBGinsburg,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,110,SGBreyer,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,112,SAAlito,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,113,SSotomayor,1
2011-014,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,114,EKagan,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,111,JGRoberts,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,105,AScalia,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,106,AMKennedy,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,108,CThomas,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,109,RBGinsburg,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,110,SGBreyer,2
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,112,SAAlito,2
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,113,SSotomayor,1
2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,114,EKagan,
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,111,JGRoberts,1
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,105,AScalia,2
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,106,AMKennedy,1
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,108,CThomas,2
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,109,RBGinsburg,1
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,110,SGBreyer,1
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,112,SAAlito,3
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,113,SSotomayor,1
2011-016,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,114,EKagan,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,111,JGRoberts,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,105,AScalia,2
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,106,AMKennedy,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,108,CThomas,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,109,RBGinsburg,2
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,110,SGBreyer,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,112,SAAlito,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,113,SSotomayor,1
2011-017,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,114,EKagan,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,111,JGRoberts,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,105,AScalia,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,106,AMKennedy,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,108,CThomas,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,109,RBGinsburg,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,110,SGBreyer,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,112,SAAlito,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,113,SSotomayor,1
2011-018,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,114,EKagan,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,111,JGRoberts,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,105,AScalia,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,106,AMKennedy,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,108,CThomas,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,109,RBGinsburg,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,110,SGBreyer,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,112,SAAlito,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,113,SSotomayor,1
2011-019,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,114,EKagan,1
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,111,JGRoberts,1
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,105,AScalia,1
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,106,AMKennedy,1
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,108,CThomas,1
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,109,RBGinsburg,4
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,110,SGBreyer,4
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,112,SAAlito,4
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,113,SSotomayor,3
2011-020,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,114,EKagan,4
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,111,JGRoberts,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,105,AScalia,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,106,AMKennedy,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,108,CThomas,4
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,109,RBGinsburg,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,110,SGBreyer,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,112,SAAlito,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,113,SSotomayor,1
2011-021,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,114,EKagan,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,111,JGRoberts,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,105,AScalia,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,106,AMKennedy,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,108,CThomas,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,109,RBGinsburg,2
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,110,SGBreyer,2
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,112,SAAlito,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,113,SSotomayor,1
2011-022,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,114,EKagan,2
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,111,JGRoberts,1
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,105,AScalia,1
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,106,AMKennedy,1
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,108,CThomas,1
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,109,RBGinsburg,2
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,110,SGBreyer,2
2011-023,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,112,SAAlito,1
